sample_id	major_species	abundance	taxid	phylum	class	order	family	genus	species	original_path	ftp_path
SAMN05932935	Brucella melitensis	77.254	29459	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella melitensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_422/SAMN05932935.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_422/SAMN05932935.contigs.fa.gz
SAMN05824177	Vibrio splendidus	77.484	29497	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_418/SAMN05824177.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_418/SAMN05824177.contigs.fa.gz
SAMN03222861	Burkholderia mallei	77.657	13373	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia mallei	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_312/SAMN03222861.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_312/SAMN03222861.contigs.fa.gz
SAMN08125768	Paraglaciecola psychrophila	77.789	326544	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola	Paraglaciecola psychrophila	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_528/SAMN08125768.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_528/SAMN08125768.contigs.fa.gz
SAMEA69705418	Acinetobacter sp. SWBY1	77.959	2079596	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. SWBY1	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_256/SAMEA69705418.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_256/SAMEA69705418.contigs.fa.gz
SAMN09932338	Streptomyces olivoreticuli	78.028	68246	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces olivoreticuli	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_633/SAMN09932338.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_633/SAMN09932338.contigs.fa.gz
SAMN06885126	Bacillus pumilus	78.038	1408	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus pumilus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_467/SAMN06885126.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_467/SAMN06885126.contigs.fa.gz
SAMN03449266	Burkholderia sp. MSMB0266	78.064	1637837	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB0266	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_321/SAMN03449266.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_321/SAMN03449266.contigs.fa.gz
SAMN07782285	Janthinobacterium sp. B9-8	78.08800000000001	1236179	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. B9-8	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_516/SAMN07782285.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_516/SAMN07782285.contigs.fa.gz
SAMN00008833	Leptotrichia buccalis	78.14	40542	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00008833.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00008833.contigs.fa.gz
SAMN05447431	Marinobacter sp. LQ44	78.14999999999999	1749259	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter sp. LQ44	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05447431.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05447431.contigs.fa.gz
SAMN03449280	Burkholderia sp. MSMB0852	78.188	1637841	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. MSMB0852	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_321/SAMN03449280.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_321/SAMN03449280.contigs.fa.gz
SAMN07280044	Sulfuricurvum kujiense	78.206	148813	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Sulfuricurvum	Sulfuricurvum kujiense	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_480/SAMN07280044.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_480/SAMN07280044.contigs.fa.gz
SAMN09932573	Streptomyces globisporus	78.281	1908	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces globisporus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_633/SAMN09932573.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_633/SAMN09932573.contigs.fa.gz
SAMN02872985	Pelosinus sp. UFO1	78.295	484770	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Pelosinus	Pelosinus sp. UFO1	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_300/SAMN02872985.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_300/SAMN02872985.contigs.fa.gz
SAMN02470185	Paenibacillus kribbensis	78.3	172713	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus kribbensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_286/SAMN02470185.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_286/SAMN02470185.contigs.fa.gz
SAMN02441182	Jeotgalicoccus saudimassiliensis	78.315	1461582	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	Jeotgalicoccus saudimassiliensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441182.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441182.contigs.fa.gz
SAMN03777426	Xanthomonas sacchari	78.369	56458	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas sacchari	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_339/SAMN03777426.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_339/SAMN03777426.contigs.fa.gz
SAMN02597267	Methylomonas denitrificans	78.379	1538553	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas	Methylomonas denitrificans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_288/SAMN02597267.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_288/SAMN02597267.contigs.fa.gz
SAMN02585079	Rickettsia massiliae	78.456	35791	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia massiliae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_287/SAMN02585079.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_287/SAMN02585079.contigs.fa.gz
SAMN05729391	Sphingomonas sp. MM-1	78.622	745310	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. MM-1	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_415/SAMN05729391.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_415/SAMN05729391.contigs.fa.gz
SAMEA104113809	Streptococcus mitis	78.634	28037	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_027/SAMEA104113809.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_027/SAMEA104113809.contigs.fa.gz
SAMN02918303	Yersinia kristensenii	78.649	28152	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia kristensenii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_301/SAMN02918303.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_301/SAMN02918303.contigs.fa.gz
SAMN04198240	Glutamicibacter arilaitensis	78.757	256701	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter arilaitensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_351/SAMN04198240.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_351/SAMN04198240.contigs.fa.gz
SAMEA3642925	Deinococcus gobiensis	78.8	502394	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus gobiensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_187/SAMEA3642925.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_187/SAMEA3642925.contigs.fa.gz
SAMN04515684	Leifsonia sp. 466MF	79.072	1798221	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia sp. 466MF	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_370/SAMN04515684.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_370/SAMN04515684.contigs.fa.gz
SAMN05860952	Pseudomonas prosekii	79.148	1148509	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas prosekii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_419/SAMN05860952.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_419/SAMN05860952.contigs.fa.gz
SAMN02787039	Photorhabdus asymbiotica	79.219	291112	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus	Photorhabdus asymbiotica	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_295/SAMN02787039.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_295/SAMN02787039.contigs.fa.gz
SAMN09632763	Pseudoalteromonas sp. NC201	79.219	1514074	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. NC201	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_613/SAMN09632763.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_613/SAMN09632763.contigs.fa.gz
SAMN04480403	Corynebacterium aurimucosum	79.241	169292	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium aurimucosum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_367/SAMN04480403.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_367/SAMN04480403.contigs.fa.gz
SAMN06295954	Paraburkholderia phytofirmans	79.425	261302	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phytofirmans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_448/SAMN06295954.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_448/SAMN06295954.contigs.fa.gz
SAMN09510468	Pseudonocardia sp. HH130629-09	79.457	1641402	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia sp. HH130629-09	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_608/SAMN09510468.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_608/SAMN09510468.contigs.fa.gz
SAMEA104113802	Streptococcus sp. oral taxon 431	79.524	712633	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. oral taxon 431	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_026/SAMEA104113802.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_026/SAMEA104113802.contigs.fa.gz
SAMN06473672	Gordonibacter urolithinfaciens	79.799	1335613	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter urolithinfaciens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06473672.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06473672.contigs.fa.gz
SAMN03195666	Thauera sp. MZ1T	79.892	85643	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. MZ1T	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_310/SAMN03195666.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_310/SAMN03195666.contigs.fa.gz
SAMN02194399	Brachyspira murdochii	79.976	84378	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira murdochii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194399.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194399.contigs.fa.gz
SAMN08125770	Pseudoalteromonas arctica	80.237	394751	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas arctica	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_528/SAMN08125770.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_528/SAMN08125770.contigs.fa.gz
SAMN02232029	Halothece sp. PCC 7418	80.392	65093	Cyanobacteria		Chroococcales	Aphanothecaceae	Halothece	Halothece sp. PCC 7418	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232029.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232029.contigs.fa.gz
SAMN06040421	Enterobacter cloacae complex sp. ECNIH7	80.432	1915310	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae complex sp. ECNIH7	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_431/SAMN06040421.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_431/SAMN06040421.contigs.fa.gz
SAMN05421829	Azoarcus sp. CIB	80.433	198107	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	Azoarcus sp. CIB	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421829.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421829.contigs.fa.gz
SAMEA4556007	Streptococcus pasteurianus	80.439	197614	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_238/SAMEA4556007.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_238/SAMEA4556007.contigs.fa.gz
SAMN07325905	Enterobacter sp. ODB01	80.502	1827481	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. ODB01	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_482/SAMN07325905.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_482/SAMN07325905.contigs.fa.gz
SAMN06473701	Olsenella sp. Marseille-P2300	80.611	1805478	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella timonensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06473701.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06473701.contigs.fa.gz
SAMN06040391	Enterobacteriaceae bacterium ENNIH2	80.626	1920109	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		Enterobacteriaceae bacterium ENNIH2	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_431/SAMN06040391.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_431/SAMN06040391.contigs.fa.gz
SAMEA3642996	Methylibium petroleiphilum	80.725	105560	Proteobacteria	Betaproteobacteria	Burkholderiales		Methylibium	Methylibium petroleiphilum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_187/SAMEA3642996.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_187/SAMEA3642996.contigs.fa.gz
SAMN02441375	Spirosoma aerolatum	80.782	1211326	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma aerolatum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441375.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441375.contigs.fa.gz
SAMN05421830	Desulfomicrobium baculatum	80.809	899	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	Desulfomicrobium baculatum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421830.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421830.contigs.fa.gz
SAMN05421678	Actinopolymorpha singaporensis	80.817	117157	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Actinopolymorpha	Actinopolymorpha singaporensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421678.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421678.contigs.fa.gz
SAMN03941210	Streptomyces albireticuli	80.923	1940	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces albireticuli	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_344/SAMN03941210.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_344/SAMN03941210.contigs.fa.gz
SAMN06272778	Hungateiclostridium saccincola	80.95700000000001	1677857	Firmicutes	Clostridia	Clostridiales	Hungateiclostridiaceae	Hungateiclostridium	Hungateiclostridium saccincola	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_445/SAMN06272778.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_445/SAMN06272778.contigs.fa.gz
SAMD00003750	Moraxella ovis	80.959	29433	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella ovis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_000/SAMD00003750.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_000/SAMD00003750.contigs.fa.gz
SAMN05421854	Amycolatopsis sp. AA4	81.038	1896961	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis sp. AA4	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421854.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421854.contigs.fa.gz
SAMN06885783	Acinetobacter johnsonii	81.113	40214	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter johnsonii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_467/SAMN06885783.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_467/SAMN06885783.contigs.fa.gz
SAMN03469005	Acidovorax cattleyae	81.139	80868	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax cattleyae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_324/SAMN03469005.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_324/SAMN03469005.contigs.fa.gz
SAMN03159485	Pseudomonas extremorientalis	81.145	169669	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas extremorientalis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_308/SAMN03159485.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_308/SAMN03159485.contigs.fa.gz
SAMN02441714	Frankia sp. EAN1pec	81.161	298653	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	Frankia sp. EAN1pec	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_286/SAMN02441714.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_286/SAMN02441714.contigs.fa.gz
SAMN02441025	Kangiella profundi	81.211	1561924	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Kangiella	Kangiella profundi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441025.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441025.contigs.fa.gz
SAMN02441038	Streptomyces sp. SAT1	81.253	1849967	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. SAT1	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441038.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441038.contigs.fa.gz
SAMN09932350	Streptomyces alboflavus	81.27600000000001	67267	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces alboflavus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_633/SAMN09932350.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_633/SAMN09932350.contigs.fa.gz
SAMN09786964	Campylobacter lanienae	81.33	75658	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lanienae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_626/SAMN09786964.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_626/SAMN09786964.contigs.fa.gz
SAMN06468391	Shigella dysenteriae	81.501	622	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06468391.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06468391.contigs.fa.gz
SAMN00778811	Cloacibacillus porcorum	81.541	1197717	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00778811.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00778811.contigs.fa.gz
